strategy,symbol,ts,realized_R,entries_filled,atr_pct,F5b,F5,F3,abtr,trend_strong,riskoff_z,btc_up,btc_ema55_up,btc_r3_panel,breadth_panel,btc_r3_native,breadth_native,btc_z_native
breakout,DEMO29USDT,2026-04-01T16:00:00+00:00,0.0111,1,0.01807,0.0,0.0,0.0,0.95237,0.0,-0.752074,1.0,1.0,0.035744,0.029979,0.035744,0.029979,-0.3444
reversal,DEMO23USDT,2026-04-01T20:00:00+00:00,-0.5012,1,0.01587,1.0,1.0,0.0,0.866866,0.0,1.230701,1.0,0.0,0.027497,0.017131,0.027497,0.017131,0.3642
reversal,DEMO34USDT,2026-04-01T20:00:00+00:00,1.5523,1,0.02895,1.0,1.0,0.0,0.866866,0.0,1.230701,1.0,0.0,0.027497,0.017131,0.027497,0.017131,1.8816
meanrev,DEMO25USDT,2026-04-01T20:00:00+00:00,0.7528,1,0.0074,1.0,1.0,0.0,0.866866,0.0,1.230701,1.0,0.0,0.027497,0.017131,0.027497,0.017131,1.7355
meanrev,DEMO21USDT,2026-04-01T20:00:00+00:00,-0.583,1,0.03327,1.0,1.0,0.0,0.866866,0.0,1.230701,1.0,0.0,0.027497,0.017131,0.027497,0.017131,-1.2815
breakout,DEMO2USDT,2026-04-01T20:00:00+00:00,0.4567,1,0.03843,1.0,1.0,0.0,0.866866,0.0,1.230701,1.0,0.0,0.027497,0.017131,0.027497,0.017131,-0.9446
breakout,DEMO5USDT,2026-04-01T20:00:00+00:00,-0.786,1,0.02722,1.0,1.0,0.0,0.866866,0.0,1.230701,1.0,0.0,0.027497,0.017131,0.027497,0.017131,0.2548
reversal,DEMO18USDT,2026-04-02T00:00:00+00:00,1.1589,1,0.01296,0.0,0.0,0.0,0.669651,0.0,0.390871,1.0,0.0,0.031959,0.017131,0.031959,0.017131,0.8017
meanrev,DEMO26USDT,2026-04-02T00:00:00+00:00,-0.6291,1,0.02634,0.0,0.0,0.0,0.669651,0.0,0.390871,1.0,0.0,0.031959,0.017131,0.031959,0.017131,0.3781
breakout,DEMO38USDT,2026-04-02T00:00:00+00:00,0.9727,1,0.02629,0.0,0.0,0.0,0.669651,0.0,0.390871,1.0,0.0,0.031959,0.017131,0.031959,0.017131,0.5028
reversal,DEMO15USDT,2026-04-02T04:00:00+00:00,-0.6619,1,0.03685,1.0,1.0,0.0,1.893635,1.0,2.20432,0.0,0.0,-0.008957,0.173448,-0.008957,0.173448,0.0516
meanrev,DEMO13USDT,2026-04-02T04:00:00+00:00,0.1609,1,0.03795,1.0,1.0,0.0,1.893635,1.0,2.20432,0.0,0.0,-0.008957,0.173448,-0.008957,0.173448,0.2299
breakout,DEMO34USDT,2026-04-02T04:00:00+00:00,1.352,1,0.03133,1.0,1.0,0.0,1.893635,1.0,2.20432,0.0,0.0,-0.008957,0.173448,-0.008957,0.173448,0.5216
breakout,DEMO18USDT,2026-04-02T04:00:00+00:00,0.827,1,0.01329,1.0,1.0,0.0,1.893635,1.0,2.20432,0.0,0.0,-0.008957,0.173448,-0.008957,0.173448,-0.7373
breakout,DEMO31USDT,2026-04-02T08:00:00+00:00,-0.1745,1,0.00644,0.0,0.0,0.0,1.729127,1.0,-0.449733,0.0,0.0,-0.010474,0.094218,-0.010474,0.094218,1.6543
reversal,DEMO10USDT,2026-04-02T12:00:00+00:00,0.6818,1,0.01912,1.0,1.0,0.0,1.838063,1.0,2.165242,0.0,0.0,-0.021742,0.194861,-0.021742,0.194861,-1.0248
reversal,DEMO0USDT,2026-04-02T12:00:00+00:00,0.812,1,0.01834,1.0,1.0,0.0,1.838063,1.0,2.165242,0.0,0.0,-0.021742,0.194861,-0.021742,0.194861,0.1738
meanrev,DEMO28USDT,2026-04-02T12:00:00+00:00,0.6193,1,0.00579,1.0,1.0,0.0,1.838063,1.0,2.165242,0.0,0.0,-0.021742,0.194861,-0.021742,0.194861,-3.0644
breakout,DEMO12USDT,2026-04-02T12:00:00+00:00,-0.2647,1,0.02197,1.0,1.0,0.0,1.838063,1.0,2.165242,0.0,0.0,-0.021742,0.194861,-0.021742,0.194861,-0.1669
meanrev,DEMO9USDT,2026-04-02T16:00:00+00:00,-0.3139,1,0.01546,1.0,1.0,0.0,1.470977,1.0,0.98868,0.0,0.0,-0.011534,0.104701,-0.011534,0.104701,-0.1476
breakout,DEMO1USDT,2026-04-02T16:00:00+00:00,2.5904,1,0.02833,1.0,1.0,0.0,1.470977,1.0,0.98868,0.0,0.0,-0.011534,0.104701,-0.011534,0.104701,-1.1533
breakout,DEMO2USDT,2026-04-02T16:00:00+00:00,0.2623,1,0.02653,1.0,1.0,0.0,1.470977,1.0,0.98868,0.0,0.0,-0.011534,0.104701,-0.011534,0.104701,-0.1764
reversal,DEMO18USDT,2026-04-02T20:00:00+00:00,0.1647,1,0.0237,0.0,0.0,0.0,1.209743,1.0,0.396209,1.0,0.0,0.006423,0.059829,0.006423,0.059829,0.2087
meanrev,DEMO15USDT,2026-04-02T20:00:00+00:00,-0.2262,1,0.01446,0.0,0.0,0.0,1.209743,1.0,0.396209,1.0,0.0,0.006423,0.059829,0.006423,0.059829,-0.3051
meanrev,DEMO8USDT,2026-04-02T20:00:00+00:00,-1.5904,1,0.03984,0.0,0.0,0.0,1.209743,1.0,0.396209,1.0,0.0,0.006423,0.059829,0.006423,0.059829,-0.1359
meanrev,DEMO37USDT,2026-04-02T20:00:00+00:00,1.3765,1,0.02676,0.0,0.0,0.0,1.209743,1.0,0.396209,1.0,0.0,0.006423,0.059829,0.006423,0.059829,1.3327
reversal,DEMO4USDT,2026-04-03T00:00:00+00:00,-0.1863,1,0.005,0.0,0.0,0.0,1.252479,1.0,-0.72223,1.0,0.0,0.001559,0.010684,0.001559,0.010684,1.036
breakout,DEMO31USDT,2026-04-03T00:00:00+00:00,0.0052,1,0.04017,0.0,0.0,0.0,1.252479,1.0,-0.72223,1.0,0.0,0.001559,0.010684,0.001559,0.010684,0.8146
reversal,DEMO28USDT,2026-04-03T04:00:00+00:00,0.4001,1,0.03277,0.0,0.0,0.0,0.940045,0.0,-0.63728,0.0,0.0,-0.016563,0.012821,-0.016563,0.012821,0.9314
reversal,DEMO6USDT,2026-04-03T04:00:00+00:00,0.8276,1,0.02766,0.0,0.0,0.0,0.940045,0.0,-0.63728,0.0,0.0,-0.016563,0.012821,-0.016563,0.012821,1.3016
reversal,DEMO26USDT,2026-04-03T04:00:00+00:00,0.2119,1,0.03325,0.0,0.0,0.0,0.940045,0.0,-0.63728,0.0,0.0,-0.016563,0.012821,-0.016563,0.012821,0.7488
reversal,DEMO37USDT,2026-04-03T04:00:00+00:00,0.8689,1,0.005,0.0,0.0,0.0,0.940045,0.0,-0.63728,0.0,0.0,-0.016563,0.012821,-0.016563,0.012821,0.0667
meanrev,DEMO8USDT,2026-04-03T04:00:00+00:00,-0.1455,1,0.01969,0.0,0.0,0.0,0.940045,0.0,-0.63728,0.0,0.0,-0.016563,0.012821,-0.016563,0.012821,0.2051
breakout,DEMO28USDT,2026-04-03T08:00:00+00:00,-0.1991,1,0.03984,0.0,0.0,0.0,0.548748,0.0,-1.160943,0.0,0.0,-0.004974,0.010684,-0.004974,0.010684,0.0115
breakout,DEMO29USDT,2026-04-03T08:00:00+00:00,1.1126,1,0.0207,0.0,0.0,0.0,0.548748,0.0,-1.160943,0.0,0.0,-0.004974,0.010684,-0.004974,0.010684,0.4991
reversal,DEMO5USDT,2026-04-03T12:00:00+00:00,0.7953,1,0.005,0.0,0.0,0.0,0.421453,0.0,-0.583626,1.0,0.0,0.004966,0.004274,0.004966,0.004274,-0.6674
reversal,DEMO2USDT,2026-04-03T12:00:00+00:00,-1.2805,1,0.00756,0.0,0.0,0.0,0.421453,0.0,-0.583626,1.0,0.0,0.004966,0.004274,0.004966,0.004274,-0.7645
meanrev,DEMO0USDT,2026-04-03T12:00:00+00:00,0.0154,1,0.05536,0.0,0.0,0.0,0.421453,0.0,-0.583626,1.0,0.0,0.004966,0.004274,0.004966,0.004274,0.2622
breakout,DEMO15USDT,2026-04-03T12:00:00+00:00,-0.1685,1,0.0263,0.0,0.0,0.0,0.421453,0.0,-0.583626,1.0,0.0,0.004966,0.004274,0.004966,0.004274,0.2455
breakout,DEMO38USDT,2026-04-03T12:00:00+00:00,-0.2791,1,0.03133,0.0,0.0,0.0,0.421453,0.0,-0.583626,1.0,0.0,0.004966,0.004274,0.004966,0.004274,0.7295
reversal,DEMO29USDT,2026-04-03T16:00:00+00:00,0.5139,1,0.01552,0.0,0.0,0.0,0.151766,0.0,0.659659,1.0,0.0,0.001591,0.021368,0.001591,0.021368,-1.5146
meanrev,DEMO1USDT,2026-04-03T16:00:00+00:00,-0.9837,1,0.03379,0.0,0.0,0.0,0.151766,0.0,0.659659,1.0,0.0,0.001591,0.021368,0.001591,0.021368,-1.7471
meanrev,DEMO10USDT,2026-04-03T16:00:00+00:00,0.0704,1,0.0194,0.0,0.0,0.0,0.151766,0.0,0.659659,1.0,0.0,0.001591,0.021368,0.001591,0.021368,-0.8664
breakout,DEMO28USDT,2026-04-03T16:00:00+00:00,-1.9275,1,0.00837,0.0,0.0,0.0,0.151766,0.0,0.659659,1.0,0.0,0.001591,0.021368,0.001591,0.021368,-0.7254
breakout,DEMO2USDT,2026-04-03T16:00:00+00:00,0.8374,1,0.03727,0.0,0.0,0.0,0.151766,0.0,0.659659,1.0,0.0,0.001591,0.021368,0.001591,0.021368,0.3693
reversal,DEMO29USDT,2026-04-03T20:00:00+00:00,0.0409,1,0.005,0.0,0.0,0.0,0.791139,0.0,-0.964971,0.0,0.0,-0.013952,0.025641,-0.013952,0.025641,-0.062
meanrev,DEMO25USDT,2026-04-03T20:00:00+00:00,0.0477,1,0.03107,0.0,0.0,0.0,0.791139,0.0,-0.964971,0.0,0.0,-0.013952,0.025641,-0.013952,0.025641,0.99
meanrev,DEMO38USDT,2026-04-03T20:00:00+00:00,-0.095,1,0.01629,0.0,0.0,0.0,0.791139,0.0,-0.964971,0.0,0.0,-0.013952,0.025641,-0.013952,0.025641,1.3599
breakout,DEMO32USDT,2026-04-03T20:00:00+00:00,0.0648,1,0.02471,0.0,0.0,0.0,0.791139,0.0,-0.964971,0.0,0.0,-0.013952,0.025641,-0.013952,0.025641,0.7946
reversal,DEMO4USDT,2026-04-04T00:00:00+00:00,1.1418,1,0.005,0.0,0.0,0.0,0.438585,0.0,-0.960826,0.0,0.0,-0.019219,0.017094,-0.019219,0.017094,-0.3635
meanrev,DEMO10USDT,2026-04-04T00:00:00+00:00,-0.8692,1,0.01504,0.0,0.0,0.0,0.438585,0.0,-0.960826,0.0,0.0,-0.019219,0.017094,-0.019219,0.017094,-1.3223
breakout,DEMO20USDT,2026-04-04T00:00:00+00:00,0.1797,1,0.03715,0.0,0.0,0.0,0.438585,0.0,-0.960826,0.0,0.0,-0.019219,0.017094,-0.019219,0.017094,-2.3452
breakout,DEMO3USDT,2026-04-04T00:00:00+00:00,-0.8235,1,0.00596,0.0,0.0,0.0,0.438585,0.0,-0.960826,0.0,0.0,-0.019219,0.017094,-0.019219,0.017094,0.6984
reversal,DEMO34USDT,2026-04-04T04:00:00+00:00,-0.3444,1,0.04204,0.0,0.0,0.0,0.362262,0.0,-0.94542,0.0,0.0,-0.019592,0.012821,-0.019592,0.012821,-1.1762
breakout,DEMO10USDT,2026-04-04T04:00:00+00:00,0.3366,1,0.03648,0.0,0.0,0.0,0.362262,0.0,-0.94542,0.0,0.0,-0.019592,0.012821,-0.019592,0.012821,-0.5954
reversal,DEMO4USDT,2026-04-04T08:00:00+00:00,-0.5155,1,0.02145,0.0,0.0,0.0,0.727292,0.0,-2.21982,0.0,0.0,-0.024324,0.00641,-0.024324,0.00641,0.5494
reversal,DEMO15USDT,2026-04-04T08:00:00+00:00,1.0945,1,0.01505,0.0,0.0,0.0,0.727292,0.0,-2.21982,0.0,0.0,-0.024324,0.00641,-0.024324,0.00641,-0.0486
reversal,DEMO39USDT,2026-04-04T12:00:00+00:00,0.8781,1,0.00586,0.0,0.0,0.0,1.323759,1.0,-1.020716,0.0,0.0,-0.022441,0.004274,-0.022441,0.004274,-0.1459
meanrev,DEMO28USDT,2026-04-04T12:00:00+00:00,-0.1806,1,0.00777,0.0,0.0,0.0,1.323759,1.0,-1.020716,0.0,0.0,-0.022441,0.004274,-0.022441,0.004274,-1.9715
reversal,DEMO3USDT,2026-04-04T16:00:00+00:00,0.5983,1,0.04474,0.0,0.0,0.0,0.950016,0.0,0.593111,0.0,0.0,-0.022064,0.008529,-0.022064,0.008529,0.7133
reversal,DEMO25USDT,2026-04-04T16:00:00+00:00,1.1641,1,0.02353,0.0,0.0,0.0,0.950016,0.0,0.593111,0.0,0.0,-0.022064,0.008529,-0.022064,0.008529,-1.1694
meanrev,DEMO4USDT,2026-04-04T16:00:00+00:00,0.1016,1,0.02443,0.0,0.0,0.0,0.950016,0.0,0.593111,0.0,0.0,-0.022064,0.008529,-0.022064,0.008529,0.6248
meanrev,DEMO8USDT,2026-04-04T16:00:00+00:00,-1.1967,1,0.01443,0.0,0.0,0.0,0.950016,0.0,0.593111,0.0,0.0,-0.022064,0.008529,-0.022064,0.008529,0.0569
breakout,DEMO4USDT,2026-04-04T16:00:00+00:00,-1.3708,1,0.02938,0.0,0.0,0.0,0.950016,0.0,0.593111,0.0,0.0,-0.022064,0.008529,-0.022064,0.008529,1.0647
breakout,DEMO35USDT,2026-04-04T16:00:00+00:00,-0.6442,1,0.02657,0.0,0.0,0.0,0.950016,0.0,0.593111,0.0,0.0,-0.022064,0.008529,-0.022064,0.008529,-0.9059
breakout,DEMO31USDT,2026-04-04T20:00:00+00:00,-0.852,1,0.04175,0.0,0.0,0.0,0.771772,0.0,-1.433759,0.0,0.0,-0.01293,0.006397,-0.01293,0.006397,-0.025
breakout,DEMO24USDT,2026-04-04T20:00:00+00:00,0.5018,1,0.04724,0.0,0.0,0.0,0.771772,0.0,-1.433759,0.0,0.0,-0.01293,0.006397,-0.01293,0.006397,1.4316
reversal,DEMO31USDT,2026-04-05T00:00:00+00:00,0.0896,1,0.0221,0.0,0.0,0.0,0.857005,0.0,-1.891705,0.0,0.0,-0.011977,0.012793,-0.011977,0.012793,0.5088
meanrev,DEMO2USDT,2026-04-05T00:00:00+00:00,1.1786,1,0.02161,0.0,0.0,0.0,0.857005,0.0,-1.891705,0.0,0.0,-0.011977,0.012793,-0.011977,0.012793,1.9059
reversal,DEMO29USDT,2026-04-05T04:00:00+00:00,-2.4036,1,0.03308,0.0,0.0,0.0,0.536314,0.0,-0.882665,1.0,0.0,0.008643,0.012793,0.008643,0.012793,0.5675
reversal,DEMO29USDT,2026-04-05T04:00:00+00:00,-1.9687,1,0.005,0.0,0.0,0.0,0.536314,0.0,-0.882665,1.0,0.0,0.008643,0.012793,0.008643,0.012793,1.1124
meanrev,DEMO15USDT,2026-04-05T08:00:00+00:00,0.3378,1,0.0471,0.0,0.0,0.0,0.037969,0.0,0.620744,0.0,0.0,-0.001503,0.123667,-0.001503,0.123667,-0.3022
breakout,DEMO39USDT,2026-04-05T08:00:00+00:00,-0.4353,1,0.01964,0.0,0.0,0.0,0.037969,0.0,0.620744,0.0,0.0,-0.001503,0.123667,-0.001503,0.123667,-0.9812
meanrev,DEMO11USDT,2026-04-05T12:00:00+00:00,-1.0068,1,0.02709,0.0,0.0,0.0,0.22957,0.0,-1.360555,1.0,0.0,0.011969,0.063966,0.011969,0.063966,1.2679
meanrev,DEMO9USDT,2026-04-05T12:00:00+00:00,0.1404,1,0.03134,0.0,0.0,0.0,0.22957,0.0,-1.360555,1.0,0.0,0.011969,0.063966,0.011969,0.063966,-0.6192
meanrev,DEMO24USDT,2026-04-05T12:00:00+00:00,-0.5049,1,0.005,0.0,0.0,0.0,0.22957,0.0,-1.360555,1.0,0.0,0.011969,0.063966,0.011969,0.063966,0.7475
breakout,DEMO29USDT,2026-04-05T12:00:00+00:00,-0.5165,1,0.03175,0.0,0.0,0.0,0.22957,0.0,-1.360555,1.0,0.0,0.011969,0.063966,0.011969,0.063966,0.9449
breakout,DEMO6USDT,2026-04-05T12:00:00+00:00,-0.4749,1,0.04919,0.0,0.0,0.0,0.22957,0.0,-1.360555,1.0,0.0,0.011969,0.063966,0.011969,0.063966,-0.6378
reversal,DEMO1USDT,2026-04-05T16:00:00+00:00,0.2697,1,0.02036,0.0,0.0,0.0,0.33493,0.0,-1.084961,1.0,0.0,0.006909,0.057569,0.006909,0.057569,-0.6376
meanrev,DEMO4USDT,2026-04-05T16:00:00+00:00,-0.2923,1,0.03311,0.0,0.0,0.0,0.33493,0.0,-1.084961,1.0,0.0,0.006909,0.057569,0.006909,0.057569,-0.0419
meanrev,DEMO14USDT,2026-04-05T16:00:00+00:00,1.3746,1,0.03213,0.0,0.0,0.0,0.33493,0.0,-1.084961,1.0,0.0,0.006909,0.057569,0.006909,0.057569,-0.5603
breakout,DEMO26USDT,2026-04-05T16:00:00+00:00,0.5753,1,0.02668,0.0,0.0,0.0,0.33493,0.0,-1.084961,1.0,0.0,0.006909,0.057569,0.006909,0.057569,-2.2525
reversal,DEMO11USDT,2026-04-05T20:00:00+00:00,-0.9481,1,0.00997,0.0,0.0,0.0,0.130558,0.0,-0.897791,1.0,0.0,0.005765,0.055437,0.005765,0.055437,-0.01
reversal,DEMO28USDT,2026-04-05T20:00:00+00:00,-0.2672,1,0.04308,0.0,0.0,0.0,0.130558,0.0,-0.897791,1.0,0.0,0.005765,0.055437,0.005765,0.055437,1.2178
meanrev,DEMO15USDT,2026-04-05T20:00:00+00:00,-0.1689,1,0.02074,0.0,0.0,0.0,0.130558,0.0,-0.897791,1.0,0.0,0.005765,0.055437,0.005765,0.055437,0.9608
breakout,DEMO5USDT,2026-04-05T20:00:00+00:00,-0.3861,1,0.02972,0.0,0.0,0.0,0.130558,0.0,-0.897791,1.0,0.0,0.005765,0.055437,0.005765,0.055437,-0.5059
reversal,DEMO36USDT,2026-04-06T00:00:00+00:00,0.5934,1,0.01852,0.0,0.0,0.0,3.016696,1.0,-2.720414,1.0,1.0,0.031845,0.008529,0.031845,0.008529,-0.9954
reversal,DEMO17USDT,2026-04-06T00:00:00+00:00,-1.347,1,0.02978,0.0,0.0,0.0,3.016696,1.0,-2.720414,1.0,1.0,0.031845,0.008529,0.031845,0.008529,1.8867
reversal,DEMO26USDT,2026-04-06T00:00:00+00:00,-1.6385,1,0.03305,0.0,0.0,0.0,3.016696,1.0,-2.720414,1.0,1.0,0.031845,0.008529,0.031845,0.008529,0.809
reversal,DEMO19USDT,2026-04-06T04:00:00+00:00,1.6172,1,0.0412,0.0,0.0,0.0,2.422419,1.0,-2.726889,1.0,1.0,0.038203,0.008529,0.038203,0.008529,0.6636
reversal,DEMO16USDT,2026-04-06T08:00:00+00:00,-0.3476,1,0.02371,0.0,0.0,0.0,1.921696,1.0,-1.635975,1.0,1.0,0.031054,0.008529,0.031054,0.008529,-1.3296
meanrev,DEMO37USDT,2026-04-06T08:00:00+00:00,1.0941,1,0.02986,0.0,0.0,0.0,1.921696,1.0,-1.635975,1.0,1.0,0.031054,0.008529,0.031054,0.008529,-1.0671
meanrev,DEMO0USDT,2026-04-06T08:00:00+00:00,0.4358,1,0.01573,0.0,0.0,0.0,1.921696,1.0,-1.635975,1.0,1.0,0.031054,0.008529,0.031054,0.008529,-0.8103
reversal,DEMO31USDT,2026-04-06T12:00:00+00:00,0.6709,1,0.005,0.0,0.0,0.0,2.166305,1.0,-3.025161,1.0,1.0,0.038819,0.006397,0.038819,0.006397,-1.435
meanrev,DEMO24USDT,2026-04-06T12:00:00+00:00,-1.3281,1,0.03126,0.0,0.0,0.0,2.166305,1.0,-3.025161,1.0,1.0,0.038819,0.006397,0.038819,0.006397,-0.4973
meanrev,DEMO30USDT,2026-04-06T12:00:00+00:00,0.6774,1,0.04122,0.0,0.0,0.0,2.166305,1.0,-3.025161,1.0,1.0,0.038819,0.006397,0.038819,0.006397,-0.3799
meanrev,DEMO31USDT,2026-04-06T12:00:00+00:00,-1.2241,1,0.02586,0.0,0.0,0.0,2.166305,1.0,-3.025161,1.0,1.0,0.038819,0.006397,0.038819,0.006397,-0.6236
meanrev,DEMO25USDT,2026-04-06T12:00:00+00:00,0.5806,1,0.005,0.0,0.0,0.0,2.166305,1.0,-3.025161,1.0,1.0,0.038819,0.006397,0.038819,0.006397,0.5606
reversal,DEMO23USDT,2026-04-06T16:00:00+00:00,1.4202,1,0.02243,0.0,0.0,0.0,2.238123,1.0,-0.674792,1.0,1.0,0.046648,0.006397,0.046648,0.006397,-0.7768
meanrev,DEMO22USDT,2026-04-06T16:00:00+00:00,-0.5054,1,0.005,0.0,0.0,0.0,2.238123,1.0,-0.674792,1.0,1.0,0.046648,0.006397,0.046648,0.006397,0.1603
breakout,DEMO30USDT,2026-04-06T16:00:00+00:00,1.1963,1,0.03385,0.0,0.0,0.0,2.238123,1.0,-0.674792,1.0,1.0,0.046648,0.006397,0.046648,0.006397,0.0902
breakout,DEMO33USDT,2026-04-06T16:00:00+00:00,-1.0814,1,0.01148,0.0,0.0,0.0,2.238123,1.0,-0.674792,1.0,1.0,0.046648,0.006397,0.046648,0.006397,-1.3124
meanrev,DEMO37USDT,2026-04-07T00:00:00+00:00,1.2025,1,0.02154,1.0,1.0,1.0,0.371828,0.0,1.002904,1.0,1.0,0.028207,0.053305,0.028207,0.053305,1.0692
meanrev,DEMO6USDT,2026-04-07T00:00:00+00:00,-0.7453,1,0.02182,1.0,1.0,1.0,0.371828,0.0,1.002904,1.0,1.0,0.028207,0.053305,0.028207,0.053305,0.1446
breakout,DEMO33USDT,2026-04-07T00:00:00+00:00,-1.8925,1,0.0602,1.0,1.0,1.0,0.371828,0.0,1.002904,1.0,1.0,0.028207,0.053305,0.028207,0.053305,-0.0334
reversal,DEMO37USDT,2026-04-07T04:00:00+00:00,0.0195,1,0.00773,0.0,0.0,1.0,0.190742,0.0,-0.00256,1.0,1.0,0.02915,0.049041,0.02915,0.049041,0.21
breakout,DEMO1USDT,2026-04-07T04:00:00+00:00,-0.4856,1,0.00677,0.0,0.0,1.0,0.190742,0.0,-0.00256,1.0,1.0,0.02915,0.049041,0.02915,0.049041,0.1879
breakout,DEMO6USDT,2026-04-07T04:00:00+00:00,-0.1859,1,0.05067,0.0,0.0,1.0,0.190742,0.0,-0.00256,1.0,1.0,0.02915,0.049041,0.02915,0.049041,-1.5769
breakout,DEMO34USDT,2026-04-07T04:00:00+00:00,-0.1127,1,0.02149,0.0,0.0,1.0,0.190742,0.0,-0.00256,1.0,1.0,0.02915,0.049041,0.02915,0.049041,-0.0105
reversal,DEMO1USDT,2026-04-07T08:00:00+00:00,0.4285,1,0.0194,0.0,0.0,1.0,1.393852,1.0,-1.095253,1.0,1.0,0.024038,0.023454,0.024038,0.023454,-0.8684
breakout,DEMO33USDT,2026-04-07T12:00:00+00:00,-0.1646,1,0.005,1.0,1.0,1.0,1.511101,1.0,1.63715,1.0,1.0,0.017606,0.074627,0.017606,0.074627,-0.4097
reversal,DEMO17USDT,2026-04-07T16:00:00+00:00,1.5912,1,0.01348,1.0,1.0,1.0,1.471015,1.0,1.07375,1.0,1.0,0.011596,0.081023,0.011596,0.081023,1.7916
meanrev,DEMO27USDT,2026-04-07T16:00:00+00:00,-0.4661,1,0.005,1.0,1.0,1.0,1.471015,1.0,1.07375,1.0,1.0,0.011596,0.081023,0.011596,0.081023,1.5985
reversal,DEMO30USDT,2026-04-07T20:00:00+00:00,-0.4565,1,0.05507,0.0,0.0,1.0,1.161643,1.0,-1.615894,1.0,1.0,0.02547,0.006397,0.02547,0.006397,0.2242
reversal,DEMO11USDT,2026-04-07T20:00:00+00:00,-2.341,1,0.03578,0.0,0.0,1.0,1.161643,1.0,-1.615894,1.0,1.0,0.02547,0.006397,0.02547,0.006397,0.0699
reversal,DEMO6USDT,2026-04-07T20:00:00+00:00,0.019,1,0.04565,0.0,0.0,1.0,1.161643,1.0,-1.615894,1.0,1.0,0.02547,0.006397,0.02547,0.006397,-0.1675
meanrev,DEMO16USDT,2026-04-07T20:00:00+00:00,-1.1673,1,0.02512,0.0,0.0,1.0,1.161643,1.0,-1.615894,1.0,1.0,0.02547,0.006397,0.02547,0.006397,0.646
meanrev,DEMO15USDT,2026-04-08T00:00:00+00:00,-0.282,1,0.01183,0.0,0.0,0.0,0.587499,0.0,-0.511729,1.0,1.0,0.068666,0.004264,0.068666,0.004264,1.2079
meanrev,DEMO15USDT,2026-04-08T00:00:00+00:00,-0.968,1,0.02005,0.0,0.0,0.0,0.587499,0.0,-0.511729,1.0,1.0,0.068666,0.004264,0.068666,0.004264,0.0021
reversal,DEMO37USDT,2026-04-08T04:00:00+00:00,1.3922,1,0.02951,0.0,0.0,0.0,0.24245,0.0,-0.674098,1.0,1.0,0.061777,0.006397,0.061777,0.006397,-0.4671
reversal,DEMO18USDT,2026-04-08T04:00:00+00:00,0.0326,1,0.02856,0.0,0.0,0.0,0.24245,0.0,-0.674098,1.0,1.0,0.061777,0.006397,0.061777,0.006397,-0.1972
meanrev,DEMO12USDT,2026-04-08T08:00:00+00:00,1.6119,1,0.03493,0.0,0.0,0.0,1.013066,1.0,-2.690333,1.0,1.0,0.072238,0.010661,0.072238,0.010661,-0.5823
breakout,DEMO4USDT,2026-04-08T12:00:00+00:00,2.2771,1,0.0221,0.0,0.0,0.0,1.005762,1.0,-1.146738,1.0,1.0,0.069842,0.004264,0.069842,0.004264,1.2406
meanrev,DEMO12USDT,2026-04-08T16:00:00+00:00,-1.1066,1,0.01686,0.0,0.0,0.0,0.807673,0.0,-0.767523,1.0,1.0,0.059499,0.004264,0.059499,0.004264,0.0443
meanrev,DEMO15USDT,2026-04-08T16:00:00+00:00,-1.0126,1,0.00519,0.0,0.0,0.0,0.807673,0.0,-0.767523,1.0,1.0,0.059499,0.004264,0.059499,0.004264,0.9246
breakout,DEMO24USDT,2026-04-08T16:00:00+00:00,-1.1302,1,0.01503,0.0,0.0,0.0,0.807673,0.0,-0.767523,1.0,1.0,0.059499,0.004264,0.059499,0.004264,1.4699
reversal,DEMO15USDT,2026-04-08T20:00:00+00:00,-0.1862,1,0.01979,0.0,0.0,0.0,0.929956,0.0,-1.515344,1.0,1.0,0.058725,0.004264,0.058725,0.004264,0.1454
reversal,DEMO9USDT,2026-04-08T20:00:00+00:00,2.1342,1,0.00959,0.0,0.0,0.0,0.929956,0.0,-1.515344,1.0,1.0,0.058725,0.004264,0.058725,0.004264,0.7206
reversal,DEMO19USDT,2026-04-08T20:00:00+00:00,-0.4245,1,0.02011,0.0,0.0,0.0,0.929956,0.0,-1.515344,1.0,1.0,0.058725,0.004264,0.058725,0.004264,-0.7202
meanrev,DEMO28USDT,2026-04-08T20:00:00+00:00,-2.0731,1,0.01919,0.0,0.0,0.0,0.929956,0.0,-1.515344,1.0,1.0,0.058725,0.004264,0.058725,0.004264,-2.1197
meanrev,DEMO27USDT,2026-04-08T20:00:00+00:00,-0.9298,1,0.01929,0.0,0.0,0.0,0.929956,0.0,-1.515344,1.0,1.0,0.058725,0.004264,0.058725,0.004264,0.9953
reversal,DEMO11USDT,2026-04-09T00:00:00+00:00,0.7491,1,0.03987,1.0,1.0,0.0,0.858517,0.0,0.889033,1.0,1.0,0.029569,0.012793,0.029569,0.012793,-0.334
reversal,DEMO13USDT,2026-04-09T04:00:00+00:00,-0.1762,1,0.04236,1.0,1.0,0.0,0.306647,0.0,0.669186,1.0,1.0,0.027048,0.017058,0.027048,0.017058,-0.7932
meanrev,DEMO28USDT,2026-04-09T04:00:00+00:00,0.597,1,0.02253,1.0,1.0,0.0,0.306647,0.0,0.669186,1.0,1.0,0.027048,0.017058,0.027048,0.017058,-0.9249
